"China, Hubei",      0.00,      0.00,     23.65,     38.62,     39.03,     34.50,    149.75,      0.00,     37.96,     18.42,     23.20,     56.26,     20.98,     23.34,     17.91,     12.44,     12.85,      8.60,      9.34,      7.08,      5.16,      0.00,     44.48,     12.86,      3.39,      3.44,      3.11,      2.82,      0.57,      0.66,      0.35,      2.27,      0.00,      0.32,      0.78,      0.62,      0.63,      0.48,      0.64,      0.86,      0.29,      0.17,      0.17,      0.20,      0.19,      0.11,      0.06,      0.05,      0.03,      0.02,      0.01,      0.01,      0.01,      0.01,      0.01,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
"China, Hunan",      0.00,      0.00,      0.00,     79.17,     60.47,     44.93,     43.00,     54.55,     25.34,     19.86,     17.17,     19.02,     12.53,     13.82,     11.47,      7.56,      8.58,      4.02,      4.36,      4.89,      3.75,      3.73,      2.33,      2.07,      1.32,      0.30,      0.20,      0.10,      0.10,      0.20,      0.10,      0.20,      0.30,      0.00,      0.00,      0.00,      0.10,      0.00,      0.10,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
"China, Inner Mongolia",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     36.36,      6.67,     18.75,      5.26,     15.00,     17.39,     25.93,      2.94,     20.00,      9.52,      8.70,      4.00,      3.85,      7.41,      0.00,      3.45,      1.67,      6.56,      4.62,      2.94,      2.86,      1.39,      2.74,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      2.67,     15.58,      3.37,
"China, Jiangsu",      0.00,      0.00,      0.00,      0.00,     83.33,     42.42,     48.94,     41.43,     30.30,     30.23,     20.24,     16.83,     14.83,     13.65,     10.71,      9.38,      9.38,      7.60,      6.61,      5.13,      4.67,      5.44,      4.97,      4.04,      1.85,      2.15,      1.46,      0.48,      0.32,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.32,      0.00,      0.47,      0.31,      0.31,      0.16,
"China, Jiangxi",      0.00,      0.00,      0.00,      0.00,    100.00,    100.00,     51.39,      0.00,     48.62,     48.15,     19.17,     16.43,     17.42,     21.74,     15.13,      9.49,     10.17,      5.60,      6.02,      4.19,      4.28,      4.98,      3.32,      3.21,      1.44,      1.31,      0.54,      0.32,      0.11,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.11,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.11,      0.00,      0.00,      0.00,      0.00,      0.00,
"China, Jilin",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     21.43,     35.29,     34.78,     35.48,     28.57,      9.26,     10.17,      6.15,     13.04,      2.56,      1.25,      2.47,      1.20,      2.38,      2.33,      1.14,      0.00,      0.00,      1.12,      1.11,      0.00,      0.00,      0.00,      2.20,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.08,      1.06,      0.00,
"China, Liaoning",      0.00,      0.00,      0.00,      0.00,     23.53,     28.57,     25.93,     14.71,      5.13,     17.07,     33.33,      9.38,      5.71,      9.46,      9.88,      5.62,      5.32,      6.06,      1.90,      0.93,      2.78,      4.50,      0.86,      1.71,      0.00,      1.68,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.83,      0.00,      2.46,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.80,      0.00,      0.79,      0.00,      0.00,      0.00,      0.79,      0.00,
"China, Macau",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      9.09,     25.00,     13.33,      0.00,      5.88,     33.33,      0.00,      4.17,     20.00,      3.33,      6.45,
"China, Ningxia",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      9.09,     41.67,     23.53,     23.81,      7.69,     10.71,      9.68,      0.00,     17.65,      7.50,      4.65,      0.00,      8.89,      8.16,      9.43,     10.34,      4.69,      4.48,      0.00,      0.00,      0.00,      1.43,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.41,      0.00,      1.39,      0.00,      1.37,      0.00,      1.35,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
"China, Qinghai",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     18.18,     15.38,     13.33,      5.88,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
"China, Shaanxi",      0.00,      0.00,      0.00,      0.00,     46.67,     59.09,     31.43,     21.74,     12.50,     38.10,     16.09,     14.85,     10.34,     10.94,     16.20,      4.85,      6.36,      5.98,      6.67,      2.40,      2.82,      2.74,      1.78,      0.44,      0.87,      1.72,      1.69,      0.00,      0.83,      1.24,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.41,      0.00,      0.00,      0.41,      0.40,      0.00,      0.00,      0.40,      0.40,      1.20,      0.00,
"China, Shandong",      0.00,      0.00,      0.00,     80.00,     70.37,     63.04,     26.67,     36.84,     21.54,     16.46,     11.96,     11.65,     12.61,      6.18,     11.64,     13.03,     11.24,      7.77,      6.73,      4.95,      4.51,      2.05,      2.41,      2.75,      1.72,      0.94,      0.74,      0.37,      0.18,      0.37,     37.18,      0.13,      0.53,      0.13,      0.13,      0.00,      0.00,      0.00,      0.00,      0.26,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.26,      0.00,      0.00,      0.00,      0.00,      0.00,      0.13,      0.00,      0.00,      0.13,      0.26,      0.39,      0.13,      0.00,      0.13,      0.26,      0.13,
"China, Shanghai",      0.00,      0.00,     25.00,     65.00,     21.21,     32.50,     24.53,     45.45,     16.67,     20.54,     25.19,      7.69,     11.54,      7.88,     10.96,      5.76,      7.78,      3.25,      2.45,      2.05,      1.34,      2.64,      1.29,      0.95,      2.52,      0.61,      1.52,      0.00,      0.00,      0.30,      0.00,      0.30,      0.00,      0.00,      0.30,      0.30,      0.00,      0.00,      0.00,      0.00,      0.00,      0.30,      0.00,      0.30,      0.88,      0.00,      0.00,      0.00,      0.58,      0.00,      0.00,      0.58,      2.02,      0.00,      0.57,      0.85,      0.84,      0.55,      2.20,      2.43,      6.32,      0.00,      2.48,      4.59,      4.16,      3.77,
"China, Shanxi",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    107.69,      0.00,     29.63,     11.43,     20.51,     40.43,     12.12,      9.46,      0.00,     18.52,      8.33,     10.58,      3.48,      0.00,      4.20,      1.61,      0.00,      0.79,      0.79,      0.78,      0.78,      0.77,      0.00,      0.76,      0.00,      0.00,      0.00,      0.76,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.75,      0.00,      0.00,      0.75,      0.00,
"China, Sichuan",      0.00,      0.00,      0.00,     86.67,     57.14,     56.82,     30.43,     20.00,     31.48,     24.65,     16.95,     11.59,      9.96,     11.02,      6.74,      6.64,      7.17,      5.81,      6.04,      4.92,      2.96,      4.56,      3.44,      2.66,      1.51,      2.34,      2.91,      2.63,      1.18,      1.17,      0.96,      0.19,      0.00,      0.19,      0.38,      0.38,      0.56,      0.75,      0.00,      0.00,      0.00,      0.00,      0.00,      0.19,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.19,      0.00,      0.00,      0.19,      0.18,      0.18,      0.00,      0.37,      0.37,      0.00,      0.18,
"China, Tianjin",      0.00,      0.00,      0.00,      0.00,      0.00,     64.29,      4.35,     12.50,     14.81,      3.23,     28.12,     17.07,     25.00,     11.67,      2.99,     14.49,      2.53,      8.64,      3.41,      4.40,     11.58,      5.66,      6.25,      0.84,      1.67,      1.64,      0.81,      2.40,      1.56,      0.77,      0.76,      2.27,      0.00,      0.00,      0.00,      0.00,      0.74,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.74,      0.00,      0.00,      0.00,      2.92,      2.84,      0.00,      4.14,      2.65,
"China, Tibet",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
"China, Xinjiang",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      7.69,     21.43,      5.88,     16.67,     14.29,     20.83,     10.34,     12.50,      8.33,      7.69,      7.14,      8.89,     12.24,      7.27,      6.78,      3.17,      7.69,      1.43,      5.63,      1.33,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
"China, Yunnan",      0.00,      0.00,      0.00,      0.00,     45.45,     62.50,     69.23,     25.00,     27.27,     18.57,     12.05,     12.90,     11.43,      4.27,      4.92,      3.91,      3.76,      0.00,      2.17,      5.67,      2.68,      0.65,      1.30,      3.85,      3.70,      1.79,      0.00,      0.58,      0.00,      1.16,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.15,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.14,      1.12,
"China, Zhejiang",      0.00,      0.00,     59.26,     44.19,     67.74,     23.08,     35.16,     71.10,     44.59,     25.70,     11.34,     10.35,      9.53,     14.50,      7.96,      6.59,      5.45,      4.17,      2.58,      1.58,      2.29,      1.25,      1.24,      0.87,      0.61,      0.43,      0.34,      0.09,      0.17,      0.09,      2.38,      0.17,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.08,      0.58,      0.00,      0.16,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.99,      0.33,      0.00,      0.08,      0.00,      0.08,      0.08,      0.16,      0.16,      0.00,      0.16,      0.08,      0.16,      0.32,
"Colombia",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     69.23,     54.55,     58.82,     20.37,     43.08,      9.68,     25.49,     53.12,     17.86,     19.91,     36.46,     24.34,      4.47,      9.78,
"Congo (Brazzaville)",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
"Congo (Kinshasa)",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     28.57,     27.78,     30.43,     20.00,     25.00,      6.67,      6.25,      0.00,
"Costa Rica",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     69.23,      4.55,     13.04,      3.85,     29.63,     17.14,     21.95,     38.00,     28.99,     31.46,     14.53,     17.91,     12.03,     13.56,     14.93,     13.85,
"Cote d'Ivoire",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     78.57,    192.00,      9.59,     20.00,      5.21,
"Croatia",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      9.09,      0.00,      0.00,     16.67,     35.71,      0.00,     68.42,     18.75,     28.95,     16.33,     14.04,     24.62,     29.63,     21.90,     60.94,     23.30,     24.02,     21.27,     15.71,     11.99,     18.38,
"Diamond Princess",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.92,    110.94,      0.00,     29.63,      0.00,     24.57,     30.73,     24.56,     27.89,     19.38,     14.58,      2.09,      0.00,      0.00,      8.99,      0.00,      0.00,      2.03,      0.00,      0.00,      0.00,      0.00,      0.00,      0.14,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.85,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
"Cuba",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     45.45,     31.25,     66.67,     14.29,     20.00,     18.75,     17.54,     19.40,
"Cyprus",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     85.71,      0.00,     26.92,     39.39,      6.52,     36.73,      0.00,     25.37,     13.10,     22.11,      6.90,      6.45,     10.61,     10.96,
"Czechia",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     50.00,      5.56,     63.16,      0.00,     32.26,    121.95,      3.30,     50.00,     34.04,     33.86,     17.79,     32.89,     17.17,     49.57,     20.03,     19.45,     12.56,     10.36,     12.78,     18.65,     16.38,     18.39,
"Denmark, Faroe Islands",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     63.64,    161.11,     23.40,     24.14,     11.11,     15.00,     25.00,      2.61,      3.39,      8.20,      6.06,      2.86,
"Denmark, Greenland",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
"Denmark",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     52.17,    157.14,    191.11,     68.70,     39.14,     30.24,      3.25,      4.47,      5.79,      6.89,      8.19,      8.89,      9.04,      5.66,      5.20,      3.94,      9.72,      8.36,      8.87,      9.00,
"Djibouti",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      9.09,
"Dominican Republic",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     90.91,      0.00,     61.90,    111.76,     55.56,     80.36,     21.29,     27.35,     25.64,     24.49,     19.06,
"Ecuador",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      7.69,      7.14,      0.00,     13.33,      0.00,      0.00,     64.71,      0.00,     32.14,     56.76,     91.38,     79.28,     84.42,     37.87,     55.93,     24.33,     10.30,      8.41,     19.61,     13.68,
"Egypt",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    226.67,     12.24,      7.27,      1.69,     11.67,     19.40,     36.25,      0.92,     36.36,     30.67,      0.00,     30.61,     11.33,      3.16,     11.22,     11.93,      9.84,     13.43,      8.55,      8.28,
"El Salvador",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
"Equatorial Guinea",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
"Eritrea",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
"Estonia",      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     33.33,      0.00,    393.75,     45.57,     48.70,     19.88,      9.76,     14.67,      3.49,      5.99,      8.13,      6.54,      7.98,      4.83,      9.49,     33.17,      6.88,
